BSC;Site;Nom secteur;Nbre TRX;ID;LAC;Longitude;Latitude
BZBSC2;NGOKO;NGOKO3;2;12 623;12;"15°24'50,5""E";"0°33'43,54""S"
BZBSC2;NGOMBE;NGOMBE1;2;12 801;12;"16°11'3,6""E";"1°25'36,1""N"
BZBSC2;NGOMBE;NGOMBE2;2;12 802;12;"16°11'3,6""E";"1°25'36,1""N"
BZBSC2;NGOMBE;NGOMBE3;2;12 803;12;"16°11'3,6""E";"1°25'36,1""N"
PNBSC2;NGOUMBI;NGUMBI1;2;22 791;22;"11°30'40,2""E";"4°9'47,5""S"
PNBSC2;NGOUMBI;NGUMBI2;2;22 792;22;"11°30'40,2""E";"4°9'47,5""S"
PNBSC2;NGOUMBI;NGUMBI3;2;22 793;22;"11°30'40,2""E";"4°9'47,5""S"
PNBSC1;NGOYO1;NGOY11;4;21 481;21;"11°54'47,6""E";"4°50'52""S"
PNBSC1;NGOYO1;NGOY12;4;21 482;21;"11°54'47,6""E";"4°50'52""S"
PNBSC1;NGOYO1;NGOY13;2;21 483;21;"11°54'47,6""E";"4°50'52""S"
PNBSC1;NGOYO1;NGOY17;2;21 487;21;"11°54'47,6""E";"4°50'52""S"
PNBSC1;NGOYO1;NGOY18;4;21 488;21;"11°54'47,6""E";"4°50'52""S"
PNBSC1;NGOYO1;NGOY19;4;21 489;21;"11°54'47,6""E";"4°50'52""S"
PNBSC1;NGOYO2;NGOY21;2;21 491;21;"11°54'33""E";"4°50'6""S"
PNBSC1;NGOYO2;NGOY22;4;21 492;21;"11°54'33""E";"4°50'6""S"
PNBSC1;NGOYO2;NGOY23;4;21 493;21;"11°54'33""E";"4°50'6""S"
PNBSC1;NGOYO2;NGOY27;4;21 497;21;"11°54'33""E";"4°50'6""S"
PNBSC1;NGOYO2;NGOY28;2;21 498;21;"11°54'33""E";"4°50'6""S"
PNBSC1;NGOYO2;NGOY29;4;21 499;21;"11°54'33""E";"4°50'6""S"
PNBSC1;NGOYO3;NGOY31;2;21 501;21;"11°54'7,7""E";"4°51'14,83""S"
PNBSC1;NGOYO3;NGOY32;2;21 502;21;"11°54'7,7""E";"4°51'14,83""S"
PNBSC1;NGOYO3;NGOY33;2;21 503;21;"11°54'7,7""E";"4°51'14,83""S"
PNBSC1;NGOYO3;NGOY37;4;21 507;21;"11°54'7,7""E";"4°51'14,83""S"
PNBSC1;NGOYO3;NGOY38;2;21 508;21;"11°54'7,7""E";"4°51'14,83""S"
PNBSC1;NGOYO3;NGOY39;2;21 509;21;"11°54'7,7""E";"4°51'14,83""S"
HWBSC01;NIANGUE;NIANG1;2;14 201;14;"18°2'51,36""E";"1°49'32,41""N"
HWBSC01;NIANGUE;NIANG2;2;14 202;14;"18°2'51,36""E";"1°49'32,41""N"
HWBSC01;NIANGUE;NIANG3;2;14 203;14;"18°2'51,36""E";"1°49'32,41""N"
BZBSC2;NKAMA;KAMA1;2;15 601;15;"14°40'11,5""E";"4°40'13""S"
BZBSC2;NKAMA;KAMA2;2;15 602;15;"14°40'11,5""E";"4°40'13""S"
BZBSC2;NKAMA;KAMA3;2;15 603;15;"14°40'11,5""E";"4°40'13""S"
PNBSC2;NKAYI1;NKAYI11;4;22 391;22;"13°16'55,59""E";"4°11'16""S"
PNBSC2;NKAYI1;NKAYI12;4;22 392;22;"13°16'55,59""E";"4°11'16""S"
PNBSC2;NKAYI1;NKAYI13;4;22 393;22;"13°16'55,59""E";"4°11'16""S"
PNBSC2;NKAYI1;NKAYI17;4;22 397;22;"13°16'55,59""E";"4°11'16""S"
PNBSC2;NKAYI1;NKAYI18;4;22 398;22;"13°16'55,59""E";"4°11'16""S"
PNBSC2;NKAYI1;NKAYI19;4;22 399;22;"13°16'55,59""E";"4°11'16""S"
PNBSC2;NKAYI2;NKAYI21;4;22 731;22;"13°17'45,87""E";"4°13'31,13""S"
PNBSC2;NKAYI3;NKAYI31;4;22 211;22;"13°16'58,44""E";"4°10'24,49""S"
PNBSC2;NKAYI3;NKAYI32;4;22 212;22;"13°16'58,44""E";"4°10'24,49""S"
PNBSC2;NKAYI3;NKAYI33;4;22 213;22;"13°16'58,44""E";"4°10'24,49""S"
PNBSC2;NKAYI3;NKAYI37;4;22 217;22;"13°16'58,44""E";"4°10'24,49""S"
PNBSC2;NKAYI3;NKAYI38;4;22 218;22;"13°16'58,44""E";"4°10'24,49""S"
PNBSC2;NKAYI3;NKAYI39;4;22 219;22;"13°16'58,44""E";"4°10'24,49""S"
PNBSC2;NKAYI4;NKAYI41;4;22 221;22;"13°17'44,16""E";"4°11'52,4""S"
PNBSC2;NKAYI4;NKAYI42;4;22 222;22;"13°17'44,16""E";"4°11'52,4""S"
PNBSC2;NKAYI4;NKAYI43;4;22 223;22;"13°17'44,16""E";"4°11'52,4""S"
PNBSC2;NKAYI4;NKAYI47;4;22 227;22;"13°17'44,16""E";"4°11'52,4""S"
PNBSC2;NKAYI4;NKAYI48;4;22 228;22;"13°17'44,16""E";"4°11'52,4""S"
PNBSC2;NKAYI4;NKAYI49;4;22 229;22;"13°17'44,16""E";"4°11'52,4""S"
BZBSC1;NKEWA;NKEWA1;4;11 011;11;"15°15'29,16""E";"4°17'32,21""S"
BZBSC1;NKEWA;NKEWA2;4;11 012;11;"15°15'29,16""E";"4°17'32,21""S"
BZBSC1;NKEWA;NKEWA3;4;11 013;11;"15°15'29,16""E";"4°17'32,21""S"
BZBSC1;NKEWA;NKEWA7;4;11 017;11;"15°15'29,16""E";"4°17'32,21""S"
BZBSC1;NKEWA;NKEWA8;4;11 018;11;"15°15'29,16""E";"4°17'32,21""S"
BZBSC1;NKEWA;NKEWA9;4;11 019;11;"15°15'29,16""E";"4°17'32,21""S"
BZBSC2;NKOUA;NKUA1;2;12 051;12;"14°27'7,2""E";"2°21'1,58""S"
BZBSC2;NKOUA;NKUA2;2;12 052;12;"14°27'7,2""E";"2°21'1,58""S"
BZBSC2;NKOUA;NKUA3;2;12 053;12;"14°27'7,2""E";"2°21'1,58""S"
BZBSC2;NSO;NSO1;2;12 631;12;"15°19'47,1""E";"2°21'11,4""S"
BZBSC2;NSO;NSO2;2;12 632;12;"15°19'47,1""E";"2°21'11,4""S"
BZBSC2;NSO;NSO3;2;12 633;12;"15°19'47,1""E";"2°21'11,4""S"
BZBSC2;NTSELE;NTSELE1;2;12 641;12;"15°53'8""E";"2°4'16,2""S"
BZBSC2;NTSELE;NTSELE2;2;12 642;12;"15°53'8""E";"2°4'16,2""S"
BZBSC2;NTSELE;NTSELE3;2;12 643;12;"15°53'8""E";"2°4'16,2""S"
PNBSC2;NYANGA;NYANGA1;2;22 351;22;"11°53'16,82""E";"2°54'51,4""S"
PNBSC2;NYANGA;NYANGA2;2;22 352;22;"11°53'16,82""E";"2°54'51,4""S"
PNBSC2;NYANGA;NYANGA3;2;22 353;22;"11°53'16,82""E";"2°54'51,4""S"
BZBSC2;NZAKOU;NZAKOU1;2;12 651;12;"15°43'49,3""E";"0°9'43,4""S"
BZBSC2;NZAKOU;NZAKOU2;2;12 652;12;"15°43'49,3""E";"0°9'43,4""S"
PNBSC2;NZAMBI;NZAMB1;2;22 381;22;"11°17'8""E";"3°57'28,4""S"
PNBSC2;NZAMBI;NZAMB2;2;22 382;22;"11°17'8""E";"3°57'28,4""S"
PNBSC2;NZAMBI;NZAMB3;2;22 383;22;"11°17'8""E";"3°57'28,4""S"
PNBSC1;NZASSI;NZASI1;2;21 511;21;"12°2'10,61""E";"4°58'52,43""S"
PNBSC1;NZASSI;NZASI2;6;21 512;21;"12°2'10,61""E";"4°58'52,43""S"
PNBSC1;NZASSI;NZASI3;4;21 513;21;"12°2'10,61""E";"4°58'52,43""S"
BZBSC2;OBEYA;OBEYA1;2;12 661;12;"15°49'5,6""E";"0°50'28,6""S"
BZBSC2;OBEYA;OBEYA2;2;12 662;12;"15°49'5,6""E";"0°50'28,6""S"
BZBSC2;OBEYA;OBEYA3;2;12 663;12;"15°49'5,6""E";"0°50'28,6""S"
BZBSC2;OBOLO;OBOLO1;2;12 901;12;"15°11'49,97""E";"1°4'12,51""S"
BZBSC2;OBOLO;OBOLO2;2;12 902;12;"15°11'49,97""E";"1°4'12,51""S"
PNBSC3;OCH1;OCH_11;4;23 471;23;"11°52'43,2""E";"4°47'54,2""S"
PNBSC3;OCH1;OCH_12;4;23 472;23;"11°52'43,2""E";"4°47'54,2""S"
PNBSC3;OCH1;OCH_13;4;23 473;23;"11°52'43,2""E";"4°47'54,2""S"
PNBSC3;OCH1;OCH_17;4;23 477;23;"11°52'43,2""E";"4°47'54,2""S"
PNBSC3;OCH1;OCH_18;4;23 478;23;"11°52'43,2""E";"4°47'54,2""S"
PNBSC3;OCH1;OCH1_9;4;23 479;23;"11°52'43,2""E";"4°47'54,2""S"
BZBSC2;ODZIBA;ODZIBA1;2;12 671;12;"15°30'47,5""E";"3°34'36,7""S"
BZBSC2;ODZIBA;ODZIBA2;4;12 672;12;"15°30'47,5""E";"3°34'36,7""S"
BZBSC2;ODZIBA;ODZIBA3;2;12 673;12;"15°30'47,5""E";"3°34'36,7""S"
BZBSC2;OKIA;OKIAA1;2;12 101;12;"15°13'53,76""E";"0°47'57,2""S"
BZBSC2;OKIA;OKIAA2;2;12 102;12;"15°13'53,76""E";"0°47'57,2""S"
BZBSC2;OKIA;OKIAA3;2;12 103;12;"15°13'53,76""E";"0°47'57,2""S"
BZBSC2;OKOYO;OKOYO1;2;12 911;12;"15°4'44,7""E";"1°27'58""S"
BZBSC2;OKOYO;OKOYO2;2;12 912;12;"15°4'44,7""E";"1°27'58""S"
BZBSC2;OKOYO;OKOYO3;2;12 913;12;"15°4'44,7""E";"1°27'58""S"
BZBSC2;OLOMBO;OLOMBO1;4;12 681;12;"15°53'37,9""E";"1°17'1""S"
BZBSC2;OLOMBO;OLOMBO2;4;12 682;12;"15°53'37,9""E";"1°17'1""S"
BZBSC2;OLOMBO;OLOMBO3;2;12 683;12;"15°53'37,9""E";"1°17'1""S"
BZBSC3;OLYMPIC;OLMPIC7;4;13 637;13;"15°16'17,12""E";"4°16'27,89""S"
BZBSC3;OLYMPIC;OLMPIC8;4;13 638;13;"15°16'17,12""E";"4°16'27,89""S"
BZBSC3;OLYMPIC;OLMPIC9;4;13 639;13;"15°16'17,12""E";"4°16'27,89""S"
BZBSC2;OMBIMA;OMBIMA1;2;12 691;12;"15°48'32,2""E";"2°20'21,2""S"
BZBSC2;OMBIMA;OMBIMA2;2;12 692;12;"15°48'32,2""E";"2°20'21,2""S"
BZBSC2;OMBIMA;OMBIMA3;4;12 693;12;"15°48'32,2""E";"2°20'21,2""S"
BZBSC1;OMBRE;OMBRE1;4;11 371;11;"15°14'47,83""E";"4°14'3,26""S"
BZBSC1;OMBRE;OMBRE2;4;11 372;11;"15°14'47,83""E";"4°14'3,26""S"
BZBSC1;OMBRE;OMBRE3;4;11 373;11;"15°14'47,83""E";"4°14'3,26""S"
BZBSC1;OMBRE;OMBRE7;4;11 377;11;"15°14'47,83""E";"4°14'3,26""S"
BZBSC1;OMBRE;OMBRE8;4;11 378;11;"15°14'47,83""E";"4°14'3,26""S"
BZBSC1;OMBRE;OMBRE9;4;11 379;11;"15°14'47,83""E";"4°14'3,26""S"
BZBSC1;OMS;OMS1;4;11 231;11;"15°13'6,64""E";"4°18'15,91""S"
BZBSC1;OMS;OMS2;4;11 232;11;"15°13'6,64""E";"4°18'15,91""S"
BZBSC1;OMS;OMS3;4;11 233;11;"15°13'6,64""E";"4°18'15,91""S"
BZBSC1;OMS;OMS7;4;11 237;11;"15°13'6,64""E";"4°18'15,91""S"
BZBSC1;OMS;OMS8;2;11 238;11;"15°13'6,64""E";"4°18'15,91""S"
BZBSC1;OMS;OMS9;4;11 239;11;"15°13'6,64""E";"4°18'15,91""S"
BZBSC1;OMSOFFICE;OMSOFF1;4;11 361;11;"15°12'14,26""E";"4°18'10,22""S"
BZBSC1;OMSOFFICE;OMSOFF2;4;11 362;11;"15°12'14,26""E";"4°18'10,22""S"
BZBSC1;OMSOFFICE;OMSOFF3;4;11 363;11;"15°12'14,26""E";"4°18'10,22""S"
BZBSC1;OMSOFFICE;OMSOFF7;2;11 367;11;"15°12'14,26""E";"4°18'10,22""S"
BZBSC1;OMSOFFICE;OMSOFF8;2;11 368;11;"15°12'14,26""E";"4°18'10,22""S"
BZBSC1;OMSOFFICE;OMSOFF9;2;11 369;11;"15°12'14,26""E";"4°18'10,22""S"
BZBSC2;ONGONI;ONGONI1;2;12 701;12;"16°0'33,7""E";"1°35'36,5""S"
BZBSC2;ONGONI;ONGONI2;2;12 702;12;"16°0'33,7""E";"1°35'36,5""S"
BZBSC2;ONGONI;ONGONI3;2;12 703;12;"16°0'33,7""E";"1°35'36,5""S"
BZBSC3;ONPT;ONPT11;4;13 291;13;"15°16'46,09""E";"4°16'34,57""S"
BZBSC3;ONPT;ONPT12;4;13 292;13;"15°16'46,09""E";"4°16'34,57""S"
BZBSC3;ONPT;ONPT13;4;13 293;13;"15°16'46,09""E";"4°16'34,57""S"
BZBSC3;ONPT;ONPT17;4;13 297;13;"15°16'46,09""E";"4°16'34,57""S"
BZBSC3;ONPT;ONPT18;4;13 298;13;"15°16'46,09""E";"4°16'34,57""S"
BZBSC3;ONPT;ONPT19;4;13 299;13;"15°16'46,09""E";"4°16'34,57""S"
BZBSC2;OTSENDE;OTSNDE1;2;12 711;12;"15°49'48,6""E";"1°1'3,7""S"
BZBSC2;OTSENDE;OTSNDE2;2;12 712;12;"15°49'48,6""E";"1°1'3,7""S"
BZBSC2;OTSENDE;OTSNDE3;2;12 713;12;"15°49'48,6""E";"1°1'3,7""S"
BZBSC3;OUENZE;UENZE1;4;13 181;13;"15°16'58,01""E";"4°14'45,46""S"
BZBSC3;OUENZE;UENZE2;4;13 182;13;"15°16'58,01""E";"4°14'45,46""S"
BZBSC3;OUENZE;UENZE3;4;13 183;13;"15°16'58,01""E";"4°14'45,46""S"
BZBSC3;OUENZE;UENZE7;4;13 187;13;"15°16'58,01""E";"4°14'45,46""S"
BZBSC3;OUENZE;UENZE8;4;13 188;13;"15°16'58,01""E";"4°14'45,46""S"
BZBSC3;OUENZE;UENZE9;4;13 189;13;"15°16'58,01""E";"4°14'45,46""S"
BZBSC2;OUESSO1;OUESO11;4;12 721;12;"16°3'0,2""E";"1°36'16""N"
BZBSC2;OUESSO1;OUESO12;4;12 722;12;"16°3'0,2""E";"1°36'16""N"
BZBSC2;OUESSO2;OUESO21;4;12 731;12;"16°3'4""E";"1°37'14,17""N"
BZBSC2;OUESSO2;OUESO22;4;12 732;12;"16°3'4""E";"1°37'14,17""N"
BZBSC2;OUESSO2;OUESO23;4;12 733;12;"16°3'4""E";"1°37'14,17""N"
BZBSC2;OWANDO1;OWAND11;4;12 741;12;"15°53'57,8""E";"0°28'38,2""S"
BZBSC2;OWANDO1;OWAND12;6;12 742;12;"15°53'57,8""E";"0°28'38,2""S"
BZBSC2;OWANDO1;OWAND13;6;12 743;12;"15°53'57,8""E";"0°28'38,2""S"
BZBSC2;OWANDO1;OWAND17;4;12 747;12;"15°53'57,8""E";"0°28'38,2""S"
BZBSC2;OWANDO1;OWAND18;4;12 748;12;"15°53'57,8""E";"0°28'38,2""S"
BZBSC2;OWANDO1;OWAND19;4;12 749;12;"15°53'57,8""E";"0°28'38,2""S"
BZBSC2;OWANDO2;OWAND21;4;12 161;12;"15°55'27,42""E";"0°30'48,64""S"
BZBSC2;OWANDO2;OWAND22;2;12 162;12;"15°55'27,42""E";"0°30'48,64""S"
BZBSC2;OWANDO2;OWAND23;2;12 163;12;"15°55'27,42""E";"0°30'48,64""S"
BZBSC2;OWANDO3;OWAND31;6;12 181;12;"15°51'33""E";"0°29'4,4""S"
BZBSC2;OWANDO3;OWAND32;6;12 182;12;"15°51'33""E";"0°29'4,4""S"
BZBSC2;OWANDO3;OWAND33;4;12 183;12;"15°51'33""E";"0°29'4,4""S"
BZBSC2;OYO;OYO11;4;12 751;12;"15°58'21,83""E";"1°9'26,67""S"
BZBSC2;OYO;OYO12;4;12 752;12;"15°58'21,83""E";"1°9'26,67""S"
BZBSC2;OYO;OYO13;4;12 753;12;"15°58'21,83""E";"1°9'26,67""S"
BZBSC2;OYO;OYO17;4;12 757;12;"15°58'21,83""E";"1°9'26,67""S"
BZBSC2;OYO;OYO18;4;12 758;12;"15°58'21,83""E";"1°9'26,67""S"
BZBSC2;OYO;OYO19;4;12 759;12;"15°58'21,83""E";"1°9'26,67""S"
PNBSC3;CG TCHIKAYA;CGTCHI1;4;23021;23;"11°50'40,06""E";"4°48'9,4""S"
PNBSC3;CG TCHIKAYA;CGTCHI2;4;23022;23;"11°50'40,06""E";"4°48'9,4""S"
PNBSC3;CG TCHIKAYA;CGTCHI3;4;23023;23;"11°50'40,06""E";"4°48'9,4""S"
PNBSC3;CG TCHIKAYA;CGTCHI7;4;23027;23;"11°50'40,06""E";"4°48'9,4""S"
PNBSC3;CG TCHIKAYA;CGTCHI8;4;23028;23;"11°50'40,06""E";"4°48'9,4""S"
PNBSC3;CG TCHIKAYA;CGTCHI9;4;23029;23;"11°50'40,06""E";"4°48'9,4""S"
BZBSC3;PAMBORO;PAMBOR1;4;13 251;13;"15°15'17,57""E";"4°11'30,95""S"
BZBSC3;PAMBORO;PAMBOR2;4;13 252;13;"15°15'17,57""E";"4°11'30,95""S"
BZBSC3;PAMBORO;PAMBOR3;4;13 253;13;"15°15'17,57""E";"4°11'30,95""S"
BZBSC3;PAMBORO;PAMBOR7;4;13 257;13;"15°15'17,57""E";"4°11'30,95""S"
BZBSC3;PAMBORO;PAMBOR8;4;13 258;13;"15°15'17,57""E";"4°11'30,95""S"
BZBSC3;PAMBORO;PAMBOR9;4;13 259;13;"15°15'17,57""E";"4°11'30,95""S"
PNBSC1;PATRA;PATRA1;4;21 521;21;"11°55'10,2""E";"4°49'22,4""S"
PNBSC1;PATRA;PATRA2;4;21 522;21;"11°55'10,2""E";"4°49'22,4""S"
PNBSC1;PATRA;PATRA3;2;21 523;21;"11°55'10,2""E";"4°49'22,4""S"
PNBSC1;PATRA;PATRA7;2;21 527;21;"11°55'10,2""E";"4°49'22,4""S"
PNBSC1;PATRA;PATRA8;4;21 528;21;"11°55'10,2""E";"4°49'22,4""S"
PNBSC1;PATRA;PATRA9;4;21 529;21;"11°55'10,2""E";"4°49'22,4""S"
BZBSC3;PETIT_CHOSE;PETIC1;4;13 171;13;"15°17'46,18""E";"4°12'21,35""S"
BZBSC3;PETIT_CHOSE;PETIC2;4;13 172;13;"15°17'46,18""E";"4°12'21,35""S"
BZBSC3;PETIT_CHOSE;PETIC3;4;13 173;13;"15°17'46,18""E";"4°12'21,35""S"
BZBSC3;PETIT_CHOSE;PETIC7;4;13 177;13;"15°17'46,18""E";"4°12'21,35""S"
BZBSC3;PETIT_CHOSE;PETIC8;4;13 178;13;"15°17'46,18""E";"4°12'21,35""S"
BZBSC3;PETIT_CHOSE;PETIC9;4;13 179;13;"15°17'46,18""E";"4°12'21,35""S"
PNBSC2;PK106;PK1061;2;22 411;22;"12°38'45,1""E";"3°22'52,5""S"
PNBSC2;PK106;PK1062;2;22 412;22;"12°38'45,1""E";"3°22'52,5""S"
PNBSC2;PK106;PK1063;4;22 413;22;"12°38'45,1""E";"3°22'52,5""S"
PNBSC2;PK186;PK1861;2;22 421;22;"12°40'54,6""E";"2°45'29,2""S"
PNBSC2;PK186;PK1862;2;22 422;22;"12°40'54,6""E";"2°45'29,2""S"
PNBSC2;PK186;PK1863;2;22 423;22;"12°40'54,6""E";"2°45'29,2""S"
BZBSC3;PK45;PK_451;4;13 391;13;"15°22'35,7""E";"3°59'27,4""S"
BZBSC3;PK45;PK_452;2;13 392;13;"15°22'35,7""E";"3°59'27,4""S"
BZBSC3;PK45;PK_453;4;13 393;13;"15°22'35,7""E";"3°59'27,4""S"
PNBSC3;PLATEAU1_PNR;PLATAU1;4;23 481;23;"11°51'25,34""E";"4°47'28,82""S"
PNBSC3;PLATEAU1_PNR;PLATAU2;8;23 482;23;"11°51'25,34""E";"4°47'28,82""S"
PNBSC3;PLATEAU1_PNR;PLATAU3;4;23 483;23;"11°51'25,34""E";"4°47'28,82""S"
PNBSC3;PLATEAU1_PNR;PLATAU7;4;23 487;23;"11°51'25,34""E";"4°47'28,82""S"
PNBSC3;PLATEAU1_PNR;PLATAU8;8;23 488;23;"11°51'25,34""E";"4°47'28,82""S"
PNBSC3;PLATEAU1_PNR;PLATAU9;4;23 489;23;"11°51'25,34""E";"4°47'28,82""S"
BZBSC3;PLATEAUX_BZV;PLATO1;4;13 011;13;"15°16'2,24""E";"4°15'27,94""S"
BZBSC3;PLATEAUX_BZV;PLATO2;4;13 012;13;"15°16'2,24""E";"4°15'27,94""S"
BZBSC3;PLATEAUX_BZV;PLATO3;4;13 013;13;"15°16'2,24""E";"4°15'27,94""S"
BZBSC3;PLATEAUX_BZV;PLATO7;4;13 017;13;"15°16'2,24""E";"4°15'27,94""S"
BZBSC3;PLATEAUX_BZV;PLATO8;4;13 018;13;"15°16'2,24""E";"4°15'27,94""S"
BZBSC3;PLATEAUX_BZV;PLATO9;4;13 019;13;"15°16'2,24""E";"4°15'27,94""S"
PNBSC3;GOUNTA;GOUNTA1;4;23011;23;"11°51'13,39""E";"4°47'57,34""S"
PNBSC3;GOUNTA;GOUNTA2;4;23012;23;"11°51'13,39""E";"4°47'57,34""S"
PNBSC3;GOUNTA;GOUNTA3;4;23013;23;"11°51'13,39""E";"4°47'57,34""S"
PNBSC3;SOPICOM;SOPICO1;4;23051;23;"11°51'0,83""E";"4°48'18,32""S"
PNBSC3;SOPICOM;SOPICO2;4;23052;23;"11°51'0,83""E";"4°48'18,32""S"
PNBSC3;SOPICOM;SOPICO3;4;23053;23;"11°51'0,83""E";"4°48'18,32""S"
PNBSC3;SAGA;SAGA1;4;23031;23;"11°50'14,39""E";"4°47'34,66""S"
PNBSC3;SAGA;SAGA2;4;23032;23;"11°50'14,39""E";"4°47'34,66""S"
PNBSC3;SAGA;SAGA3;4;23033;23;"11°50'14,39""E";"4°47'34,66""S"
BZBSC2;POKOLA;POKOLA1;4;12 011;12;"16°19'4,2""E";"1°24'43,6""N"
BZBSC2;POKOLA;POKOLA2;4;12 012;12;"16°19'4,2""E";"1°24'43,6""N"
BZBSC2;POKOLA;POKOLA3;4;12 013;12;"16°19'4,2""E";"1°24'43,6""N"
PNBSC3;PORT1;PORT_11;4;23 491;23;"11°50'10,9""E";"4°47'44,2""S"
PNBSC3;PORT1;PORT_12;4;23 492;23;"11°50'10,9""E";"4°47'44,2""S"
PNBSC3;PORT1;PORT_13;4;23 493;23;"11°50'10,9""E";"4°47'44,2""S"
PNBSC3;PORT1;PORT_17;4;23 497;23;"11°50'10,9""E";"4°47'44,2""S"
PNBSC3;PORT1;PORT_18;4;23 498;23;"11°50'10,9""E";"4°47'44,2""S"
PNBSC3;PORT1;PORT_19;4;23 499;23;"11°50'10,9""E";"4°47'44,2""S"
PNBSC3;PORT2;PORT_27;4;23 607;23;"11°49'29,4""E";"4°47'14""S"
PNBSC3;PORT2;PORT_28;4;23 608;23;"11°49'29,4""E";"4°47'14""S"
PNBSC3;PORT2;PORT_29;2;23 609;23;"11°49'29,4""E";"4°47'14""S"
BZBSC3;POTO-POTO1;POTOP11;4;13 351;13;"15°17'3,26""E";"4°15'57,64""S"
BZBSC3;POTO-POTO1;POTOP12;4;13 352;13;"15°17'3,26""E";"4°15'57,64""S"
BZBSC3;POTO-POTO1;POTOP13;4;13 353;13;"15°17'3,26""E";"4°15'57,64""S"
BZBSC3;POTO-POTO1;POTOP17;12;13 357;13;"15°17'3,26""E";"4°15'57,64""S"
BZBSC3;POTO-POTO1;POTOP18;8;13 358;13;"15°17'3,26""E";"4°15'57,64""S"
BZBSC3;POTO-POTO1;POTOP19;12;13 359;13;"15°17'3,26""E";"4°15'57,64""S"
BZBSC3;POTO-POTO3;POTO31;4;13 471;13;"15°17'13,41""E";"4°15'30,18""S"
BZBSC3;POTO-POTO3;POTO32;4;13 472;13;"15°17'13,41""E";"4°15'30,18""S"
BZBSC3;POTO-POTO3;POTO33;4;13 473;13;"15°17'13,41""E";"4°15'30,18""S"
BZBSC3;POTO-POTO3;POTO37;4;13 477;13;"15°17'13,41""E";"4°15'30,18""S"
BZBSC3;POTO-POTO3;POTO38;4;13 478;13;"15°17'13,41""E";"4°15'30,18""S"
BZBSC3;POTO-POTO3;POTO39;4;13 479;13;"15°17'13,41""E";"4°15'30,18""S"
PNBSC1;POUDRIERE;PUDR17;8;21 537;21;"11°53'39,7""E";"4°48'35,5""S"
PNBSC1;POUDRIERE;PUDR18;6;21 538;21;"11°53'39,7""E";"4°48'35,5""S"
PNBSC1;POUDRIERE;PUDR19;4;21 539;21;"11°53'39,7""E";"4°48'35,5""S"
BZBSC1;PRESIDENCE;PRESID1;2;11 891;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID2;2;11 892;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID3;4;11 893;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID7;4;11 897;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID8;4;11 898;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID9;4;11 899;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC3;PSP_TSIEME;PSPT7;8;13 377;13;"15°16'45,5""E";"4°13'35,4""S"
BZBSC3;PSP_TSIEME;PSPT8;8;13 378;13;"15°16'45,5""E";"4°13'35,4""S"
BZBSC3;PSP_TSIEME;PSPT9;4;13 379;13;"15°16'45,5""E";"4°13'35,4""S"
PNBSC3;PTT;PTT11;4;23 501;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT12;4;23 502;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT13;4;23 503;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT17;12;23 507;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT18;12;23 508;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT19;12;23 509;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON1;4;21 541;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON2;4;21 542;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON3;4;21 543;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON7;4;21 547;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON8;4;21 548;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON9;4;21 549;21;"11°53'24""E";"4°48'3""S"
BZBSC2;REPEATER_TSAMA;TSAMA1;2;12 191;12;"14°32'0,14""E";"0°31'43,7""S"
BZBSC2;REPEATER_TSAMA;TSAMA2;2;12 192;12;"14°32'0,14""E";"0°31'43,7""S"
BZBSC2;REPEATER_TSAMA;TSAMA3;2;12 193;12;"14°32'0,14""E";"0°31'43,7""S"
PNBSC3;SAINTKISITO;KISITO1;4;23 591;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO2;4;23 592;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO3;2;23 593;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO7;4;23 597;23;"11°52'58,8""E";"4°46'4,69""S"
