long_decimal;lat_decimal
15,29207778;4,257688889
15,29731111;4,264111111
15,29731111;4,264111111
15,29731111;4,264111111
15,29731111;4,264111111
15,29731111;4,264111111
15,29588889;4,256411111
15,29588889;4,256411111
15,29588889;4,256411111
15,29588889;4,256411111
15,29588889;4,256411111
15,29588889;4,256411111
15,89983333;1,678111111
15,89983333;1,678111111
15,89983333;1,678111111
15,25516944;4,301625
15,25516944;4,301625
15,25516944;4,301625
11,85202778;4,808972222
11,85202778;4,808972222
11,85202778;4,808972222
11,85694444;4,812777778
11,85694444;4,812777778
11,85694444;4,812777778
15,49291667;2,394888889
15,49291667;2,394888889
15,49291667;2,394888889
16,16375;2,595555556
16,16375;2,595555556
11,87161111;4,780169444
11,87161111;4,780169444
11,87161111;4,780169444
11,87161111;4,780169444
11,87161111;4,780169444
11,87161111;4,780169444
12,4864;12,4864
12,4864;12,4864
12,4864;12,4864
12,5237;4,481530556
12,5237;4,481530556
12,5237;4,481530556
16,6139;1,591219444
16,6139;1,591219444
16,6139;1,591219444
15,29122222;4,219555556
15,29122222;4,219555556
15,29122222;4,219555556
15,29122222;4,219555556
15,29122222;4,219555556
15,29122222;4,219555556
15,28623889;4,239819444
15,28623889;4,239819444
15,28623889;4,239819444
15,28623889;4,239819444
15,28623889;4,239819444
15,28623889;4,239819444
16,1435;3,207083333
16,1435;3,207083333
16,1435;3,207083333
15,29158056;4,19985
15,29158056;4,19985
15,29158056;4,19985
14,8873;2,027561111
14,8873;2,027561111
14,8873;2,027561111
15,71866667;2,514388889
15,71866667;2,514388889
15,71866667;2,514388889
15,41402778;0,562094444
15,41402778;0,562094444
15,41402778;0,562094444
16,18433333;1,426694444
16,18433333;1,426694444
16,18433333;1,426694444
11,51116667;4,163194444
11,51116667;4,163194444
11,51116667;4,163194444
11,91322222;4,847777778
11,91322222;4,847777778
11,91322222;4,847777778
11,91322222;4,847777778
11,91322222;4,847777778
11,91322222;4,847777778
11,90916667;4,835
11,90916667;4,835
11,90916667;4,835
11,90916667;4,835
11,90916667;4,835
11,90916667;4,835
11,90213889;4,854119444
11,90213889;4,854119444
11,90213889;4,854119444
11,90213889;4,854119444
11,90213889;4,854119444
11,90213889;4,854119444
18,0476;1,825669444
18,0476;1,825669444
18,0476;1,825669444
14,66986111;4,670277778
14,66986111;4,670277778
14,66986111;4,670277778
13,28210833;4,187777778
13,28210833;4,187777778
13,28210833;4,187777778
13,28210833;4,187777778
13,28210833;4,187777778
13,28210833;4,187777778
